id,seller_id,category_id,title,slug,description,short_description,price,compare_price,sku,inventory_count,weight,dimensions,images,is_active,is_featured,has_variants,approval_status,rejection_reason,approved_at,approved_by,rating,review_count,view_count,created_at,updated_at
206,1,1,Classic Wireless Mouse,classic-wireless-mouse-97,Ergonomic wireless mouse with precision tracking.,Ergonomic wireless mouse with precision tracking.,51.18,68.352,SKU-000097-2338,39,1.744580562235848,\N,"[""/uploads/products/product_206.png""]",true,false,false,approved,\N,\N,\N,3.8,21,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
207,1,1,Wireless Mouse Model,wireless-mouse-model-98,Ergonomic wireless mouse with precision tracking.,Ergonomic wireless mouse with precision tracking.,47.28,61.068,SKU-000098-6067,62,4.789343917811995,\N,"[""/uploads/products/product_207.png""]",true,false,false,approved,\N,\N,\N,3.8,43,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
208,2,1,Wireless Mouse,wireless-mouse-99,Ergonomic wireless mouse with precision tracking.,Ergonomic wireless mouse with precision tracking.,71.2,88.752,SKU-000099-7102,73,2.711005485593645,\N,"[""/uploads/products/product_208.png""]",true,false,false,approved,\N,\N,\N,3.6,46,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
209,2,1,Wireless Mouse - Black,wireless-mouse---black-100,Ergonomic wireless mouse with precision tracking.,Ergonomic wireless mouse with precision tracking.,67.86,92.44800000000001,SKU-000100-3053,96,0.654736814580942,\N,"[""/uploads/products/product_209.png""]",true,false,false,approved,\N,\N,\N,4.7,37,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
210,3,1,Advanced Wireless Mouse,advanced-wireless-mouse-101,Ergonomic wireless mouse with precision tracking.,Ergonomic wireless mouse with precision tracking.,71.79,87.108,SKU-000101-6227,20,4.490966687489072,\N,"[""/uploads/products/product_210.png""]",true,false,false,approved,\N,\N,\N,4.6,19,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
211,2,2,Running Shoes - Blue,running-shoes---blue-102,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,95.74,127.59599999999999,SKU-000102-8411,22,1.8344188440785678,\N,"[""/uploads/products/product_211.png""]",true,false,false,approved,\N,\N,\N,3.7,41,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
212,1,2,Running Shoes Max,running-shoes-max-103,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,94.08,122.532,SKU-000103-4870,65,4.5959494539576395,\N,"[""/uploads/products/product_212.png""]",true,false,false,approved,\N,\N,\N,4.9,42,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
213,1,2,Running Shoes,running-shoes-104,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,85.16,101.412,SKU-000104-3236,39,0.42484310333845976,\N,"[""/uploads/products/product_213.png""]",true,false,false,approved,\N,\N,\N,4.0,23,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
214,2,2,Running Shoes - Black,running-shoes---black-105,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,70.18,94.55999999999999,SKU-000105-6154,36,2.9135258503793566,\N,"[""/uploads/products/product_214.png""]",true,true,false,approved,\N,\N,\N,4.0,30,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
215,2,2,Running Shoes Model,running-shoes-model-106,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,100.79,122.928,SKU-000106-9787,60,4.008907493122549,\N,"[""/uploads/products/product_215.png""]",true,false,false,approved,\N,\N,\N,4.8,26,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
216,3,2,Running Shoes - White,running-shoes---white-107,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,83.37,96.276,SKU-000107-9989,60,3.626237812983592,\N,"[""/uploads/products/product_216.png""]",true,false,false,approved,\N,\N,\N,4.3,10,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
217,2,2,Running Shoes Max,running-shoes-max-108,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,138.23,159.996,SKU-000108-6590,88,1.7484319898302718,\N,"[""/uploads/products/product_217.png""]",true,false,false,approved,\N,\N,\N,4.9,9,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
218,2,2,Pro Running Shoes,pro-running-shoes-109,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,99.68,131.58,SKU-000109-2003,9,0.3815799079413945,\N,"[""/uploads/products/product_218.png""]",true,false,false,approved,\N,\N,\N,3.6,21,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
219,3,2,Ultra Running Shoes,ultra-running-shoes-110,Lightweight running shoes with advanced cushioning technology.,Lightweight running shoes with advanced cushioning technology.,72.42,89.304,SKU-000110-8956,55,1.2357114630898545,\N,"[""/uploads/products/product_219.png""]",true,false,false,approved,\N,\N,\N,4.7,8,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
220,1,2,Casual T-Shirt,casual-t-shirt-111,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,25.93,35.628,SKU-000111-9049,92,2.5755838251331324,\N,"[""/uploads/products/product_220.png""]",true,false,false,approved,\N,\N,\N,4.6,12,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
221,1,2,Casual T-Shirt Max,casual-t-shirt-max-112,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,17.58,23.244,SKU-000112-5576,43,1.9394728044165823,\N,"[""/uploads/products/product_221.png""]",true,false,false,approved,\N,\N,\N,4.6,25,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
222,1,2,Ultra Casual T-Shirt,ultra-casual-t-shirt-113,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,23.8,31.331999999999997,SKU-000113-3995,7,0.3590087566621756,\N,"[""/uploads/products/product_222.png""]",true,false,false,approved,\N,\N,\N,3.8,10,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
223,3,2,Casual T-Shirt - Black,casual-t-shirt---black-114,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,17.58,21.96,SKU-000114-4989,59,3.439411043529862,\N,"[""/uploads/products/product_223.png""]",true,false,false,approved,\N,\N,\N,3.7,48,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
224,1,2,Advanced Casual T-Shirt,advanced-casual-t-shirt-115,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,16.29,20.736,SKU-000115-9017,70,0.2105197632277122,\N,"[""/uploads/products/product_224.png""]",true,true,false,approved,\N,\N,\N,4.7,46,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
225,3,2,Casual T-Shirt - White,casual-t-shirt---white-116,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,19.85,26.352,SKU-000116-3099,43,1.767169895221068,\N,"[""/uploads/products/product_225.png""]",true,false,false,approved,\N,\N,\N,4.1,19,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
226,3,2,Casual T-Shirt,casual-t-shirt-117,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,18.77,22.895999999999997,SKU-000117-9855,30,4.423858881457648,\N,"[""/uploads/products/product_226.png""]",true,false,false,approved,\N,\N,\N,4.4,1,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
227,1,2,Casual T-Shirt,casual-t-shirt-118,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,14.99,19.979999999999997,SKU-000118-5824,96,3.710645552921407,\N,"[""/uploads/products/product_227.png""]",true,false,false,approved,\N,\N,\N,3.9,2,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
228,2,2,Casual T-Shirt Edition,casual-t-shirt-edition-119,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,15.35,19.823999999999998,SKU-000119-2026,39,1.647836856263738,\N,"[""/uploads/products/product_228.png""]",true,false,false,approved,\N,\N,\N,4.7,7,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
229,2,2,Casual T-Shirt Lite,casual-t-shirt-lite-120,Comfortable cotton t-shirt in various colors and sizes.,Comfortable cotton t-shirt in various colors and sizes.,20.46,22.907999999999998,SKU-000120-5442,71,0.868219069111746,\N,"[""/uploads/products/product_229.png""]",true,false,false,approved,\N,\N,\N,4.8,10,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
230,3,2,Denim Jeans Plus,denim-jeans-plus-121,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,72.15,90.504,SKU-000121-4533,14,2.2163895302218464,\N,"[""/uploads/products/product_230.png""]",true,true,false,approved,\N,\N,\N,4.7,10,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
231,3,2,Denim Jeans Model,denim-jeans-model-122,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,66.02,79.272,SKU-000122-7657,39,1.7470272503779825,\N,"[""/uploads/products/product_231.png""]",true,false,false,approved,\N,\N,\N,4.9,46,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
232,3,2,Denim Jeans Max,denim-jeans-max-123,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,81.84,102.02399999999999,SKU-000123-9487,73,2.7662855247399993,\N,"[""/uploads/products/product_232.png""]",true,false,false,approved,\N,\N,\N,3.7,35,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
233,2,2,Denim Jeans Series,denim-jeans-series-124,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,60.49,69.05999999999999,SKU-000124-1899,100,3.907696741066775,\N,"[""/uploads/products/product_233.png""]",true,false,false,approved,\N,\N,\N,4.7,21,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
234,1,2,Denim Jeans - Blue,denim-jeans---blue-125,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,73.48,92.05199999999999,SKU-000125-8215,22,3.498265348125592,\N,"[""/uploads/products/product_234.png""]",true,false,false,approved,\N,\N,\N,4.1,41,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
235,2,2,Deluxe Denim Jeans,deluxe-denim-jeans-126,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,75.81,88.608,SKU-000126-7821,30,1.8844807298192712,\N,"[""/uploads/products/product_235.png""]",true,false,false,approved,\N,\N,\N,4.0,14,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
236,2,2,Denim Jeans,denim-jeans-127,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,63.07,80.208,SKU-000127-1920,75,2.7670215967219103,\N,"[""/uploads/products/product_236.png""]",true,false,false,approved,\N,\N,\N,3.6,6,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
237,2,2,Denim Jeans - Red,denim-jeans---red-128,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,83.66,104.39999999999999,SKU-000128-4189,63,3.8493863139448816,\N,"[""/uploads/products/product_237.png""]",true,false,false,approved,\N,\N,\N,5.0,38,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
238,1,2,Denim Jeans,denim-jeans-129,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,66.45,79.428,SKU-000129-8318,69,1.2337467284339467,\N,"[""/uploads/products/product_238.png""]",true,false,false,approved,\N,\N,\N,4.1,12,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
239,3,2,Denim Jeans,denim-jeans-130,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,77.7,107.38799999999999,SKU-000130-5428,57,0.19912835221371677,\N,"[""/uploads/products/product_239.png""]",true,false,false,approved,\N,\N,\N,4.6,21,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
240,2,2,Denim Jeans,denim-jeans-131,Classic fit denim jeans with premium quality fabric.,Classic fit denim jeans with premium quality fabric.,51.8,68.424,SKU-000131-6019,100,2.3480238672571976,\N,"[""/uploads/products/product_240.png""]",true,true,false,approved,\N,\N,\N,4.3,1,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
241,3,2,Winter Jacket - Blue,winter-jacket---blue-132,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,144.21,188.124,SKU-000132-1280,67,1.513296696100226,\N,"[""/uploads/products/product_241.png""]",true,false,false,approved,\N,\N,\N,4.3,26,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
242,3,2,Pro Winter Jacket,pro-winter-jacket-133,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,162.29,208.908,SKU-000133-4757,80,0.6304608984440748,\N,"[""/uploads/products/product_242.png""]",true,false,false,approved,\N,\N,\N,3.6,22,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
243,1,2,Winter Jacket Edition,winter-jacket-edition-134,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,99.22,126.46799999999999,SKU-000134-5870,19,3.8703127751371427,\N,"[""/uploads/products/product_243.png""]",true,false,false,approved,\N,\N,\N,4.4,4,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
244,3,2,Winter Jacket - Black,winter-jacket---black-135,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,132.43,165.108,SKU-000135-6939,74,1.8065589043922068,\N,"[""/uploads/products/product_244.png""]",true,false,false,approved,\N,\N,\N,3.9,46,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
245,2,2,Winter Jacket Lite,winter-jacket-lite-136,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,122.15,166.87199999999999,SKU-000136-4895,18,2.152507941728645,\N,"[""/uploads/products/product_245.png""]",true,false,false,approved,\N,\N,\N,4.9,5,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
246,2,2,Winter Jacket - Red,winter-jacket---red-137,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,136.08,187.22400000000002,SKU-000137-4416,83,1.4381388880296235,\N,"[""/uploads/products/product_246.png""]",true,false,false,approved,\N,\N,\N,4.6,8,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
247,3,2,Winter Jacket,winter-jacket-138,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,105.59,127.98,SKU-000138-1077,53,0.9715660911982302,\N,"[""/uploads/products/product_247.png""]",true,false,false,approved,\N,\N,\N,3.6,47,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
248,1,2,Winter Jacket - White,winter-jacket---white-139,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,158.4,194.316,SKU-000139-1086,89,3.543926009170059,\N,"[""/uploads/products/product_248.png""]",true,true,false,approved,\N,\N,\N,4.5,47,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
249,1,2,Winter Jacket Plus,winter-jacket-plus-140,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,164.68,215.136,SKU-000140-1219,5,0.2594924641170295,\N,"[""/uploads/products/product_249.png""]",true,false,false,approved,\N,\N,\N,3.8,34,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
250,3,2,Winter Jacket,winter-jacket-141,Warm winter jacket with water-resistant coating.,Warm winter jacket with water-resistant coating.,140.35,165.036,SKU-000141-3796,65,2.24864709096342,\N,"[""/uploads/products/product_250.png""]",true,true,false,approved,\N,\N,\N,4.2,27,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
251,1,2,Athletic Shorts,athletic-shorts-142,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,24.26,31.379999999999995,SKU-000142-1943,52,3.647883617000183,\N,"[""/uploads/products/product_251.png""]",true,false,false,approved,\N,\N,\N,5.0,13,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
252,1,2,Athletic Shorts - Red,athletic-shorts---red-143,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,42.26,49.008,SKU-000143-6048,86,4.08027724778447,\N,"[""/uploads/products/product_252.png""]",true,false,false,approved,\N,\N,\N,4.8,12,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
253,1,2,Athletic Shorts,athletic-shorts-144,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,44.12,49.199999999999996,SKU-000144-7937,54,4.374953589628382,\N,"[""/uploads/products/product_253.png""]",true,false,false,approved,\N,\N,\N,4.7,23,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
254,3,2,Athletic Shorts,athletic-shorts-145,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,31.04,36.971999999999994,SKU-000145-1538,38,4.427829267671575,\N,"[""/uploads/products/product_254.png""]",true,false,false,approved,\N,\N,\N,3.7,16,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
255,3,2,Athletic Shorts - Blue,athletic-shorts---blue-146,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,33.7,39.768,SKU-000146-7920,62,2.8060411205125892,\N,"[""/uploads/products/product_255.png""]",true,false,false,approved,\N,\N,\N,4.9,45,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
256,1,2,Athletic Shorts - Silver,athletic-shorts---silver-147,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,40.34,51.959999999999994,SKU-000147-2404,54,4.660144422774348,\N,"[""/uploads/products/product_256.png""]",true,false,false,approved,\N,\N,\N,4.4,26,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
257,3,2,Classic Athletic Shorts,classic-athletic-shorts-148,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,29.29,38.699999999999996,SKU-000148-6249,72,4.343786037476906,\N,"[""/uploads/products/product_257.png""]",true,false,false,approved,\N,\N,\N,3.6,40,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
258,3,2,Classic Athletic Shorts,classic-athletic-shorts-149,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,45.03,51.324000000000005,SKU-000149-7941,80,3.006307423562621,\N,"[""/uploads/products/product_258.png""]",true,false,false,approved,\N,\N,\N,3.7,17,\N,2025-09-17T14:11:40,2025-11-07T20:11:15
259,3,2,Athletic Shorts - Black,athletic-shorts---black-150,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,40.84,51.672000000000004,SKU-000150-7290,11,0.7253079285682453,\N,"[""/uploads/products/product_259.png""]",true,false,false,approved,\N,\N,\N,4.9,13,\N,2025-09-17T14:11:41,2025-11-07T20:11:15
260,1,2,Athletic Shorts - White,athletic-shorts---white-151,Moisture-wicking athletic shorts for sports and fitness.,Moisture-wicking athletic shorts for sports and fitness.,28.21,33.312,SKU-000151-7416,43,2.461664818262633,\N,"[""/uploads/products/product_260.png""]",true,false,false,approved,\N,\N,\N,4.2,6,\N,2025-09-17T14:11:41,2025-11-07T20:11:15
261,3,2,Classic Dress Shirt,classic-dress-shirt-152,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,37.89,52.98,SKU-000152-4767,99,3.9692738618648673,\N,"[""/uploads/products/product_261.png""]",true,true,false,approved,\N,\N,\N,5.0,1,\N,2025-09-17T14:11:41,2026-03-12T13:17:05
262,3,2,Classic Dress Shirt,classic-dress-shirt-153,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,49.58,56.22,SKU-000153-4593,90,1.0064097863502555,\N,"[""/uploads/products/product_262.png""]",true,false,false,approved,\N,\N,\N,4.9,28,\N,2025-09-17T14:11:41,2025-11-07T20:11:15
263,3,2,Dress Shirt,dress-shirt-154,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,61.88,81.336,SKU-000154-9211,22,3.9468381442379274,\N,"[""/uploads/products/product_263.png""]",true,false,false,approved,\N,\N,\N,4.3,48,\N,2025-09-17T14:11:41,2025-11-07T20:11:15
264,2,2,Dress Shirt - Black,dress-shirt---black-155,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,47.27,53.675999999999995,SKU-000155-7300,96,2.8040322595880984,\N,"[""/uploads/products/product_264.png""]",true,false,false,approved,\N,\N,\N,4.6,44,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
265,3,2,Dress Shirt - White,dress-shirt---white-156,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,64.75,89.016,SKU-000156-6480,13,4.015655848808202,\N,"[""/uploads/products/product_265.png""]",true,false,false,approved,\N,\N,\N,3.9,21,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
266,1,2,Dress Shirt,dress-shirt-157,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,53.95,71.01599999999999,SKU-000157-2739,75,3.052653761166431,\N,"[""/uploads/products/product_266.png""]",true,false,false,approved,\N,\N,\N,4.9,35,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
267,3,2,Dress Shirt,dress-shirt-158,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,46.46,51.912,SKU-000158-9230,22,0.10690833549811957,\N,"[""/uploads/products/product_267.png""]",true,false,false,approved,\N,\N,\N,5.0,20,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
268,3,2,Pro Dress Shirt,pro-dress-shirt-159,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,60.49,86.016,SKU-000159-8377,21,3.4522778669393257,\N,"[""/uploads/products/product_268.png""]",true,false,false,approved,\N,\N,\N,3.9,44,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
269,1,2,Dress Shirt,dress-shirt-160,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,67.26,89.05199999999999,SKU-000160-5578,27,0.9495226624174369,\N,"[""/uploads/products/product_269.png""]",true,false,false,approved,\N,\N,\N,3.9,35,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
270,1,2,Dress Shirt,dress-shirt-161,Professional dress shirt for business and formal occasions.,Professional dress shirt for business and formal occasions.,50.64,70.692,SKU-000161-6030,16,4.675776235555551,\N,"[""/uploads/products/product_270.png""]",true,false,false,approved,\N,\N,\N,4.5,24,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
271,3,2,Sneakers Plus,sneakers-plus-162,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,90.82,110.25599999999999,SKU-000162-4427,44,4.890360459016507,\N,"[""/uploads/products/product_271.png""]",true,false,false,approved,\N,\N,\N,3.9,6,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
272,2,2,Sneakers Edition,sneakers-edition-163,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,106.76,142.548,SKU-000163-2030,82,1.2641226455666552,\N,"[""/uploads/products/product_272.png""]",true,false,false,approved,\N,\N,\N,4.0,44,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
273,2,2,Sneakers Series,sneakers-series-164,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,70.16,81.468,SKU-000164-9910,20,4.378959096746642,\N,"[""/uploads/products/product_273.png""]",true,false,false,approved,\N,\N,\N,3.5,47,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
274,3,2,Sneakers - White,sneakers---white-165,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,102.27,116.892,SKU-000165-9387,73,3.6193408059783914,\N,"[""/uploads/products/product_274.png""]",true,false,false,approved,\N,\N,\N,3.7,15,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
275,2,2,Sneakers - Blue,sneakers---blue-166,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,100.07,113.484,SKU-000166-9891,48,3.211088947455545,\N,"[""/uploads/products/product_275.png""]",true,false,false,approved,\N,\N,\N,3.7,27,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
276,2,2,Sneakers Series,sneakers-series-167,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,70.53,88.752,SKU-000167-4110,22,3.989060934475862,\N,"[""/uploads/products/product_276.png""]",true,false,false,approved,\N,\N,\N,4.4,34,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
277,3,2,Sneakers - Black,sneakers---black-168,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,77.44,95.79599999999999,SKU-000168-1552,45,0.9031575679776348,\N,"[""/uploads/products/product_277.png""]",true,false,false,approved,\N,\N,\N,3.6,35,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
278,3,2,Sneakers,sneakers-169,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,111.74,143.952,SKU-000169-7079,25,2.0052085506789386,\N,"[""/uploads/products/product_278.png""]",true,false,false,approved,\N,\N,\N,4.5,40,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
279,1,2,Sneakers - Red,sneakers---red-170,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,93.45,129.024,SKU-000170-9163,66,2.7462683906887673,\N,"[""/uploads/products/product_279.png""]",true,false,false,approved,\N,\N,\N,3.5,3,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
280,3,2,Sneakers,sneakers-171,Stylish sneakers for everyday wear and casual outings.,Stylish sneakers for everyday wear and casual outings.,106.93,125.42399999999999,SKU-000171-3524,69,1.2013116260979664,\N,"[""/uploads/products/product_280.png""]",true,false,false,approved,\N,\N,\N,4.8,1,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
281,2,2,Hoodie V2,hoodie-v2-172,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,52.15,68.724,SKU-000172-6831,79,4.031836766512448,\N,"[""/uploads/products/product_281.png""]",true,false,false,approved,\N,\N,\N,3.7,27,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
282,1,2,Hoodie,hoodie-173,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,38.29,52.62,SKU-000173-1238,52,2.0124683102147456,\N,"[""/uploads/products/product_282.png""]",true,false,false,approved,\N,\N,\N,4.1,2,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
283,3,2,Hoodie - Red,hoodie---red-174,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,62.55,71.94,SKU-000174-5673,14,0.27546866232203787,\N,"[""/uploads/products/product_283.png""]",true,false,false,approved,\N,\N,\N,3.8,13,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
284,2,2,Standard Hoodie,standard-hoodie-175,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,46.93,58.272,SKU-000175-5310,69,4.049367483900045,\N,"[""/uploads/products/product_284.png""]",true,false,false,approved,\N,\N,\N,4.9,15,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
285,2,2,Hoodie V2,hoodie-v2-176,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,40.73,51.204,SKU-000176-4342,51,1.532711881429815,\N,"[""/uploads/products/product_285.png""]",true,false,false,approved,\N,\N,\N,4.4,26,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
